key,point,n_grid,env_low,env_high,min_low,max_low,min_high,max_high,sign_low_agree,sign_high_agree,n_cells_low_gt0,low_b1,low_b3,low_b7,arm,symbol,clock,band,metric,model,target
V-LEVEL|DOGEUSDT|H1|DESIGN|oos_ic|ewma|target_abs_oo,0.206466967436652,15,0.13779513193378284,0.2661771401843266,0.13779513193378284,0.14868831600512133,0.25326241598926236,0.2661771401843266,true,true,15,0.146014800899186,0.13779513193378284,0.14710434010303802,V-LEVEL,DOGEUSDT,H1,DESIGN,oos_ic,ewma,target_abs_oo
V-LEVEL|DOGEUSDT|H1|DESIGN|oos_ic|ridge|rv_next,0.9698111850687704,15,0.9614165843890325,0.9762283527122676,0.9614165843890325,0.9627835888288433,0.9754888645555249,0.9762283527122676,true,true,15,0.9626037513520806,0.9614165843890325,0.9618553411496095,V-LEVEL,DOGEUSDT,H1,DESIGN,oos_ic,ridge,rv_next
V-LEVEL|DOGEUSDT|H1|DESIGN|dmae_vs_uncond|ridge|rv_next,0.004543494100636516,15,0.003707039907742155,0.005410829527733054,0.003707039907742155,0.0040931473907033274,0.005004169928800086,0.005410829527733054,true,true,15,0.0040730714123841496,0.003906397464645599,0.003707039907742155,V-LEVEL,DOGEUSDT,H1,DESIGN,dmae_vs_uncond,ridge,rv_next
V-LEVEL|DOGEUSDT|H1|DESIGN|oos_ic|ols|rv_next,0.9698995556371984,15,0.9615340091524802,0.9762911360453546,0.9615340091524802,0.9629068209107068,0.9755638372565208,0.9762911360453546,true,true,15,0.9626964827344479,0.9615340091524802,0.9619671858533789,V-LEVEL,DOGEUSDT,H1,DESIGN,oos_ic,ols,rv_next
V-LEVEL|DOGEUSDT|H1|DESIGN|dmae_vs_uncond|ols|rv_next,0.004547577403260891,15,0.0037106246409136573,0.0054156217745056365,0.0037106246409136573,0.004097599374699304,0.005007862149987987,0.0054156217745056365,true,true,15,0.004076992952865517,0.003910935829392714,0.0037106246409136573,V-LEVEL,DOGEUSDT,H1,DESIGN,dmae_vs_uncond,ols,rv_next
V-LEVEL|DOGEUSDT|H1|DESIGN|oos_ic|ewma|rv_next,0.888491611416689,15,0.8564672605552781,0.9145722646635404,0.8564672605552781,0.8599634821313433,0.9118606010962099,0.9145722646635404,true,true,15,0.857334497970052,0.8564672605552781,0.8588630994296197,V-LEVEL,DOGEUSDT,H1,DESIGN,oos_ic,ewma,rv_next
V-REGIME|DOGEUSDT|H1|DESIGN|gap_high_low_bps||,24.75663059707061,15,6.758469464816921,46.08771670087075,6.758469464816921,11.216978539643968,39.34478070679601,46.08771670087075,true,true,15,10.770327551792782,6.758469464816921,8.797764594735744,V-REGIME,DOGEUSDT,H1,DESIGN,gap_high_low_bps,"",""
V-REGIME|DOGEUSDT|H1|DESIGN|ic_state_vs_target||,0.13840420991640665,15,0.06473272746952949,0.21107258557936995,0.06473272746952949,0.08192646076931764,0.1919449346569215,0.21107258557936995,true,true,15,0.07968915904052173,0.06473272746952949,0.0765934381579727,V-REGIME,DOGEUSDT,H1,DESIGN,ic_state_vs_target,"",""
V-REGIME-HMM|DOGEUSDT|H1|DESIGN|gap_high_low_bps||,34.58419913038396,15,22.138701597314945,47.6342360224779,22.138701597314945,25.212872847823398,43.934673877604126,47.6342360224779,true,true,15,22.138701597314945,23.990988896818212,24.780149082894983,V-REGIME-HMM,DOGEUSDT,H1,DESIGN,gap_high_low_bps,"",""
V-REGIME-HMM|DOGEUSDT|H1|DESIGN|ic_state_vs_target||,0.177910095118212,15,0.13131476200710712,0.21970185548403426,0.13131476200710712,0.1364008841308908,0.2144754737031066,0.21970185548403426,true,true,15,0.13131476200710712,0.13541000055698874,0.13246197008104063,V-REGIME-HMM,DOGEUSDT,H1,DESIGN,ic_state_vs_target,"",""
V-MEASURE|DOGEUSDT|H1|DESIGN|ic_rv20_vs_target|rv20|target_abs_oo,0.31784736920622875,15,0.20626304067573384,0.3986424530502117,0.20626304067573384,0.26037516281472356,0.36904177105915303,0.3986424530502117,true,true,15,0.25750738522196204,0.23023728608921967,0.20626304067573384,V-MEASURE,DOGEUSDT,H1,DESIGN,ic_rv20_vs_target,rv20,target_abs_oo
V-MEASURE|DOGEUSDT|H1|DESIGN|ic_parkinson_vs_target|parkinson|target_abs_oo,0.34887447621277196,15,0.2612254015279501,0.4150420698565852,0.2612254015279501,0.30163304198317664,0.39171063184845584,0.4150420698565852,true,true,15,0.29959915425026235,0.28047944228847005,0.2612254015279501,V-MEASURE,DOGEUSDT,H1,DESIGN,ic_parkinson_vs_target,parkinson,target_abs_oo
V-MEASURE|DOGEUSDT|H1|DESIGN|ic_gk_vs_target|gk|target_abs_oo,0.3461789950989738,15,0.2580286740091083,0.412997473986439,0.2580286740091083,0.29881446386997046,0.389489745331829,0.412997473986439,true,true,15,0.2966973692118503,0.27682185977254253,0.2580286740091083,V-MEASURE,DOGEUSDT,H1,DESIGN,ic_gk_vs_target,gk,target_abs_oo
V-MEASURE|DOGEUSDT|H1|DESIGN|ic_ewma_vol_vs_target|ewma_vol|target_abs_oo,0.3302985467364787,15,0.21892910846788022,0.40775905475344,0.21892910846788022,0.27386753591294444,0.3811619091664368,0.40775905475344,true,true,15,0.2711707941656076,0.24527551761705035,0.21892910846788022,V-MEASURE,DOGEUSDT,H1,DESIGN,ic_ewma_vol_vs_target,ewma_vol,target_abs_oo
V-MEASURE|DOGEUSDT|H1|DESIGN|oos_ic|ridge_rv20|target_abs_oo,0.1921465344378848,15,0.12532315072142136,0.2505433297952245,0.12532315072142136,0.13756079498549942,0.2351984651910103,0.2505433297952245,true,true,15,0.13207000761065862,0.12532315072142136,0.1357607075723804,V-MEASURE,DOGEUSDT,H1,DESIGN,oos_ic,ridge_rv20,target_abs_oo
V-MEASURE|DOGEUSDT|H1|DESIGN|dmae_vs_uncond|ridge_rv20|target_abs_oo,14.180752755024132,15,9.414074444595016,19.241292421870796,9.414074444595016,11.328321935640432,17.132429333054013,19.241292421870796,true,true,15,11.215657064143073,10.159104280769201,9.414074444595016,V-MEASURE,DOGEUSDT,H1,DESIGN,dmae_vs_uncond,ridge_rv20,target_abs_oo
V-MEASURE|DOGEUSDT|H1|DESIGN|oos_ic|ridge_rv20|rv_next,0.9696795542625793,15,0.9613705526236671,0.9760771705927962,0.9613705526236671,0.962703349057914,0.975370690843994,0.9760771705927962,true,true,15,0.9625096668548084,0.9613705526236671,0.9617955800555136,V-MEASURE,DOGEUSDT,H1,DESIGN,oos_ic,ridge_rv20,rv_next
V-MEASURE|DOGEUSDT|H1|DESIGN|dmae_vs_uncond|ridge_rv20|rv_next,0.004580232562469573,15,0.0037491012291658446,0.005443426494781377,0.0037491012291658446,0.004137034121278732,0.0050350365771117435,0.005443426494781377,true,true,15,0.004113831964478457,0.003949410532419864,0.0037491012291658446,V-MEASURE,DOGEUSDT,H1,DESIGN,dmae_vs_uncond,ridge_rv20,rv_next
V-MEASURE|DOGEUSDT|H1|DESIGN|oos_ic|ridge_parkinson|target_abs_oo,0.2376761574835316,15,0.1928645475892793,0.27805358402578173,0.1928645475892793,0.1956109322662934,0.27643738925594885,0.27805358402578173,true,true,15,0.1928645475892793,0.19314935711737788,0.19400965162255188,V-MEASURE,DOGEUSDT,H1,DESIGN,oos_ic,ridge_parkinson,target_abs_oo
V-MEASURE|DOGEUSDT|H1|DESIGN|dmae_vs_uncond|ridge_parkinson|target_abs_oo,11.787826595304807,15,8.619216114300018,15.11249087766776,8.619216114300018,9.847504867903325,13.764337839273901,15.11249087766776,true,true,15,9.805641459003576,9.224227416160693,8.619216114300018,V-MEASURE,DOGEUSDT,H1,DESIGN,dmae_vs_uncond,ridge_parkinson,target_abs_oo
V-MEASURE|DOGEUSDT|H1|DESIGN|oos_ic|ridge_parkinson|rv_next,0.44279569328380664,15,0.3461994627251943,0.5398016680771437,0.3461994627251943,0.3616418356693573,0.5154795265432108,0.5398016680771437,true,true,15,0.35922318974589273,0.34918779678838013,0.3461994627251943,V-MEASURE,DOGEUSDT,H1,DESIGN,oos_ic,ridge_parkinson,rv_next
V-MEASURE|DOGEUSDT|H1|DESIGN|dmae_vs_uncond|ridge_parkinson|rv_next,0.0015960766135347654,15,0.0009829299071822959,0.002252741036975464,0.0009829299071822959,0.0011880247364827645,0.0019903726747885955,0.002252741036975464,true,true,15,0.0011820965295786174,0.0010781569725639333,0.0009829299071822959,V-MEASURE,DOGEUSDT,H1,DESIGN,dmae_vs_uncond,ridge_parkinson,rv_next
V-MEASURE|DOGEUSDT|H1|DESIGN|oos_ic|ridge_gk|target_abs_oo,0.2334487427401504,15,0.18814634968028313,0.2746134196106047,0.18814634968028313,0.19166254431617585,0.27253431439475684,0.2746134196106047,true,true,15,0.18814634968028313,0.18848507664295797,0.189906384887504,V-MEASURE,DOGEUSDT,H1,DESIGN,oos_ic,ridge_gk,target_abs_oo
V-MEASURE|DOGEUSDT|H1|DESIGN|dmae_vs_uncond|ridge_gk|target_abs_oo,11.706157147108453,15,8.431559851471652,15.128485649412896,8.431559851471652,9.73008380329553,13.715766923453192,15.128485649412896,true,true,15,9.692324990848727,9.070525059922263,8.431559851471652,V-MEASURE,DOGEUSDT,H1,DESIGN,dmae_vs_uncond,ridge_gk,target_abs_oo
V-MEASURE|DOGEUSDT|H1|DESIGN|oos_ic|ridge_gk|rv_next,0.4494405951181499,15,0.35595867087512423,0.5430999546930779,0.35595867087512423,0.3682214070902853,0.5219780138098621,0.5430999546930779,true,true,15,0.36700706174964665,0.35623057532683905,0.35595867087512423,V-MEASURE,DOGEUSDT,H1,DESIGN,oos_ic,ridge_gk,rv_next
V-MEASURE|DOGEUSDT|H1|DESIGN|dmae_vs_uncond|ridge_gk|rv_next,0.0016465645957207196,15,0.0010103498790480939,0.0023328898920533187,0.0010103498790480939,0.0012259432078591149,0.002055417280689455,0.0023328898920533187,true,true,15,0.0012164087386086428,0.0011070574403983693,0.0010103498790480939,V-MEASURE,DOGEUSDT,H1,DESIGN,dmae_vs_uncond,ridge_gk,rv_next
V-TAIL|DOGEUSDT|H1|DESIGN|exceed_diff_p90||,0.04797037023983129,15,0.0007347407332807377,0.10139901497130238,0.0007347407332807377,0.011242212164702586,0.08604847626118359,0.10139901497130238,true,true,15,0.01016901642640932,0.0007347407332807377,0.006628495572460621,V-TAIL,DOGEUSDT,H1,DESIGN,exceed_diff_p90,"",""
V-TAIL|DOGEUSDT|H1|DESIGN|exceed_diff_p95||,0.037547379566685316,15,0.0015461471716606556,0.07926245468809386,0.0015461471716606556,0.011162801265681428,0.06551188971097495,0.07926245468809386,true,true,15,0.010258266569214216,0.0015461471716606556,0.004760911558837202,V-TAIL,DOGEUSDT,H1,DESIGN,exceed_diff_p95,"",""
V-PERSIST|DOGEUSDT|H1|CONFIRM|ic_lag1_rv20_vs_target||,0.344976236960647,15,0.2892984978857619,0.390930953990242,0.2892984978857619,0.31077411075966893,0.3767494408701545,0.390930953990242,true,true,15,0.30912918922307875,0.29906149260263526,0.2892984978857619,V-PERSIST,DOGEUSDT,H1,CONFIRM,ic_lag1_rv20_vs_target,"",""
V-PERSIST|DOGEUSDT|H1|CONFIRM|ic_rv20_vs_rv_next||,0.9822793735367508,15,0.9775630622237483,0.9859286275633341,0.9775630622237483,0.9788604589967448,0.985210848568494,0.9859286275633341,true,true,15,0.9786692116779027,0.9781379908595998,0.9775630622237483,V-PERSIST,DOGEUSDT,H1,CONFIRM,ic_rv20_vs_rv_next,"",""
V-PERSIST|DOGEUSDT|H1|CONFIRM|ic_abs_r_lag1_persist||,0.23945689648751395,15,0.19676109744679807,0.27675884513908544,0.19676109744679807,0.20885189552652744,0.2684945825386571,0.27675884513908544,true,true,15,0.20728521553665272,0.20140782529363208,0.19676109744679807,V-PERSIST,DOGEUSDT,H1,CONFIRM,ic_abs_r_lag1_persist,"",""
V-PERSIST|DOGEUSDT|H1|CONFIRM|oos_ic|har_ridge|target_abs_oo,0.35232389851590357,15,0.29485286158652774,0.3991992084822486,0.29485286158652774,0.3180311098959174,0.3841291459280818,0.3991992084822486,true,true,15,0.31606310840617197,0.3052596697280564,0.29485286158652774,V-PERSIST,DOGEUSDT,H1,CONFIRM,oos_ic,har_ridge,target_abs_oo
V-PERSIST|DOGEUSDT|H1|CONFIRM|dmae_vs_uncond|har_ridge|target_abs_oo,14.380141387469854,15,10.999659359958317,17.800181411021555,10.999659359958317,12.709408771588361,16.03414824637879,17.800181411021555,true,true,15,12.656086086777796,11.865975519628138,10.999659359958317,V-PERSIST,DOGEUSDT,H1,CONFIRM,dmae_vs_uncond,har_ridge,target_abs_oo
V-PERSIST|DOGEUSDT|H1|CONFIRM|oos_ic|har_ols|target_abs_oo,0.35233650545435335,15,0.2948145906198057,0.3992222396446679,0.2948145906198057,0.3180434655505962,0.38409465167298784,0.3992222396446679,true,true,15,0.3161181429149681,0.3052338394869773,0.2948145906198057,V-PERSIST,DOGEUSDT,H1,CONFIRM,oos_ic,har_ols,target_abs_oo
V-PERSIST|DOGEUSDT|H1|CONFIRM|dmae_vs_uncond|har_ols|target_abs_oo,14.389724836350247,15,11.010124899038892,17.810152480213446,11.010124899038892,12.719994357478834,16.042866482414183,17.810152480213446,true,true,15,12.66823582602544,11.875017840733516,11.010124899038892,V-PERSIST,DOGEUSDT,H1,CONFIRM,dmae_vs_uncond,har_ols,target_abs_oo
V-PERSIST|DOGEUSDT|H1|CONFIRM|oos_ic|har_ridge|rv_next,0.9823967236985062,15,0.9777344734781195,0.9860021871564433,0.9777344734781195,0.9789880143209908,0.9853315390773841,0.9860021871564433,true,true,15,0.9788432013443472,0.9782925227387052,0.9777344734781195,V-PERSIST,DOGEUSDT,H1,CONFIRM,oos_ic,har_ridge,rv_next
V-PERSIST|DOGEUSDT|H1|CONFIRM|dmae_vs_uncond|har_ridge|rv_next,0.004525980092537052,15,0.004059717995849506,0.004994491183769208,0.004059717995849506,0.004256615869659833,0.004819632935080521,0.004994491183769208,true,true,15,0.004244982713657387,0.00415474313423743,0.004059717995849506,V-PERSIST,DOGEUSDT,H1,CONFIRM,dmae_vs_uncond,har_ridge,rv_next
V-PERSIST|DOGEUSDT|H1|CONFIRM|oos_ic|har_ols|rv_next,0.9823937047468996,15,0.9777316136770617,0.9859973453777371,0.9777316136770617,0.9789853858453835,0.985332727476181,0.9859973453777371,true,true,15,0.9788309508797759,0.9782837266670104,0.9777316136770617,V-PERSIST,DOGEUSDT,H1,CONFIRM,oos_ic,har_ols,rv_next
V-PERSIST|DOGEUSDT|H1|CONFIRM|dmae_vs_uncond|har_ols|rv_next,0.004525801186685883,15,0.004059379435607408,0.004994340318905673,0.004059379435607408,0.004256207803886952,0.004819308501780643,0.004994340318905673,true,true,15,0.004244898855474786,0.004154539707024124,0.004059379435607408,V-PERSIST,DOGEUSDT,H1,CONFIRM,dmae_vs_uncond,har_ols,rv_next
V-LEVEL|DOGEUSDT|H1|CONFIRM|oos_ic|ridge|target_abs_oo,0.38468250793412495,15,0.3324092870332474,0.4269962194770144,0.3324092870332474,0.3524385518385219,0.41458305647572824,0.4269962194770144,true,true,15,0.3507934453410419,0.342053772354993,0.3324092870332474,V-LEVEL,DOGEUSDT,H1,CONFIRM,oos_ic,ridge,target_abs_oo
V-LEVEL|DOGEUSDT|H1|CONFIRM|dmae_vs_uncond|ridge|target_abs_oo,15.506276928750333,15,12.126083484190781,18.947688041280983,12.126083484190781,13.863647978412175,17.128857677083154,18.947688041280983,true,true,15,13.801907583218847,13.000646375397098,12.126083484190781,V-LEVEL,DOGEUSDT,H1,CONFIRM,dmae_vs_uncond,ridge,target_abs_oo
V-LEVEL|DOGEUSDT|H1|CONFIRM|oos_ic|ols|target_abs_oo,0.3845981915581582,15,0.3323378020616986,0.4269380731063353,0.3323378020616986,0.3523410149815586,0.41451902193577644,0.4269380731063353,true,true,15,0.3507327163774547,0.341971648248058,0.3323378020616986,V-LEVEL,DOGEUSDT,H1,CONFIRM,oos_ic,ols,target_abs_oo
V-LEVEL|DOGEUSDT|H1|CONFIRM|dmae_vs_uncond|ols|target_abs_oo,15.507271838048302,15,12.124301989447323,18.94978973022233,12.124301989447323,13.862815741872122,17.131436998828583,18.94978973022233,true,true,15,13.80404175302661,12.999811117025322,12.124301989447323,V-LEVEL,DOGEUSDT,H1,CONFIRM,dmae_vs_uncond,ols,target_abs_oo
V-LEVEL|DOGEUSDT|H1|CONFIRM|oos_ic|ewma|target_abs_oo,0.3591682670715629,15,0.3030381495427928,0.4047362605486743,0.3030381495427928,0.3252105606146296,0.3907137457633974,0.4047362605486743,true,true,15,0.32328364041072394,0.3134458025393077,0.3030381495427928,V-LEVEL,DOGEUSDT,H1,CONFIRM,oos_ic,ewma,target_abs_oo
V-LEVEL|DOGEUSDT|H1|CONFIRM|oos_ic|ridge|rv_next,0.9819471214154412,15,0.9769196235562516,0.9858044610500029,0.9769196235562516,0.978479623677756,0.9849167257683797,0.9858044610500029,true,true,15,0.9782861633636647,0.97761389661609,0.9769196235562516,V-LEVEL,DOGEUSDT,H1,CONFIRM,oos_ic,ridge,rv_next
V-LEVEL|DOGEUSDT|H1|CONFIRM|dmae_vs_uncond|ridge|rv_next,0.004498282756023154,15,0.004032590946915211,0.004967782776379372,0.004032590946915211,0.004228417747477442,0.00478706797087696,0.004967782776379372,true,true,15,0.004218593317402368,0.004128132040321249,0.004032590946915211,V-LEVEL,DOGEUSDT,H1,CONFIRM,dmae_vs_uncond,ridge,rv_next
V-LEVEL|DOGEUSDT|H1|CONFIRM|oos_ic|ols|rv_next,0.9820061954668622,15,0.976999019041436,0.9858358560242994,0.976999019041436,0.978539623705489,0.9849652799481387,0.9858358560242994,true,true,15,0.9783494140172757,0.9777004149304672,0.976999019041436,V-LEVEL,DOGEUSDT,H1,CONFIRM,oos_ic,ols,rv_next
V-LEVEL|DOGEUSDT|H1|CONFIRM|dmae_vs_uncond|ols|rv_next,0.004500241277096945,15,0.004034309805587364,0.0049701176152211965,0.004034309805587364,0.004230495128842652,0.004788918014462261,0.0049701176152211965,true,true,15,0.00422067208040973,0.0041301001730573205,0.004034309805587364,V-LEVEL,DOGEUSDT,H1,CONFIRM,dmae_vs_uncond,ols,rv_next
V-LEVEL|DOGEUSDT|H1|CONFIRM|oos_ic|ewma|rv_next,0.9250899571415695,15,0.8936714704525319,0.9480116658611796,0.8936714704525319,0.9030195783146531,0.9425003370960616,0.9480116658611796,true,true,15,0.9022070357423398,0.8982427404788732,0.8936714704525319,V-LEVEL,DOGEUSDT,H1,CONFIRM,oos_ic,ewma,rv_next
V-REGIME|DOGEUSDT|H1|CONFIRM|gap_high_low_bps||,15.601921287619291,15,9.735370294526232,21.947100731077178,9.735370294526232,10.600369509511987,20.797474671095944,21.947100731077178,true,true,15,10.516654007939488,9.735370294526232,10.09052993282282,V-REGIME,DOGEUSDT,H1,CONFIRM,gap_high_low_bps,"",""
V-REGIME|DOGEUSDT|H1|CONFIRM|ic_state_vs_target||,0.13484915774370707,15,0.0868316935139976,0.1813689800214811,0.0868316935139976,0.09475248886111404,0.17271565567622202,0.1813689800214811,true,true,15,0.09392168700420052,0.0868316935139976,0.0936940356451627,V-REGIME,DOGEUSDT,H1,CONFIRM,ic_state_vs_target,"",""
V-REGIME-HMM|DOGEUSDT|H1|CONFIRM|gap_high_low_bps||,54.162646815053236,15,42.919324875035976,65.48582271418513,42.919324875035976,44.19331117518074,64.2238548553772,65.48582271418513,true,true,15,43.77133903083401,43.02716851838899,42.919324875035976,V-REGIME-HMM,DOGEUSDT,H1,CONFIRM,gap_high_low_bps,"",""
V-REGIME-HMM|DOGEUSDT|H1|CONFIRM|ic_state_vs_target||,0.21134484041271726,15,0.1765154846450471,0.24217130514396026,0.1765154846450471,0.18143896516708996,0.2396223093644565,0.24217130514396026,true,true,15,0.18030347503233196,0.17797226235766656,0.1765154846450471,V-REGIME-HMM,DOGEUSDT,H1,CONFIRM,ic_state_vs_target,"",""
V-MEASURE|DOGEUSDT|H1|CONFIRM|ic_rv20_vs_target|rv20|target_abs_oo,0.344976236960647,15,0.2892984978857619,0.390930953990242,0.2892984978857619,0.31077411075966893,0.3767494408701545,0.390930953990242,true,true,15,0.30912918922307875,0.29906149260263526,0.2892984978857619,V-MEASURE,DOGEUSDT,H1,CONFIRM,ic_rv20_vs_target,rv20,target_abs_oo
V-MEASURE|DOGEUSDT|H1|CONFIRM|ic_parkinson_vs_target|parkinson|target_abs_oo,0.3754206019658719,15,0.3273630505293994,0.41543346946407633,0.3273630505293994,0.3451369734384239,0.4040381609869882,0.41543346946407633,true,true,15,0.3438310038876033,0.3353831848692021,0.3273630505293994,V-MEASURE,DOGEUSDT,H1,CONFIRM,ic_parkinson_vs_target,parkinson,target_abs_oo
V-MEASURE|DOGEUSDT|H1|CONFIRM|ic_gk_vs_target|gk|target_abs_oo,0.37312300066755516,15,0.3243264475185519,0.41382544043679825,0.3243264475185519,0.3427209155417656,0.40177921034212766,0.41382544043679825,true,true,15,0.34108875218809553,0.33278198206100024,0.3243264475185519,V-MEASURE,DOGEUSDT,H1,CONFIRM,ic_gk_vs_target,gk,target_abs_oo
V-MEASURE|DOGEUSDT|H1|CONFIRM|ic_ewma_vol_vs_target|ewma_vol|target_abs_oo,0.3591682670715629,15,0.3030381495427928,0.4047362605486743,0.3030381495427928,0.3252105606146296,0.3907137457633974,0.4047362605486743,true,true,15,0.32328364041072394,0.3134458025393077,0.3030381495427928,V-MEASURE,DOGEUSDT,H1,CONFIRM,ic_ewma_vol_vs_target,ewma_vol,target_abs_oo
V-MEASURE|DOGEUSDT|H1|CONFIRM|oos_ic|ridge_rv20|target_abs_oo,0.344976236960647,15,0.2892984978857619,0.390930953990242,0.2892984978857619,0.31077411075966893,0.3767494408701545,0.390930953990242,true,true,15,0.30912918922307875,0.29906149260263526,0.2892984978857619,V-MEASURE,DOGEUSDT,H1,CONFIRM,oos_ic,ridge_rv20,target_abs_oo
V-MEASURE|DOGEUSDT|H1|CONFIRM|dmae_vs_uncond|ridge_rv20|target_abs_oo,13.542117779065054,15,10.296732209026683,16.82351301726382,10.296732209026683,11.858229575336862,15.215428481423777,16.82351301726382,true,true,15,11.812419537978318,11.125727047711209,10.296732209026683,V-MEASURE,DOGEUSDT,H1,CONFIRM,dmae_vs_uncond,ridge_rv20,target_abs_oo
V-MEASURE|DOGEUSDT|H1|CONFIRM|oos_ic|ridge_rv20|rv_next,0.9822793735367508,15,0.9775630622237483,0.9859286275633341,0.9775630622237483,0.9788604589967448,0.985210848568494,0.9859286275633341,true,true,15,0.9786692116779027,0.9781379908595998,0.9775630622237483,V-MEASURE,DOGEUSDT,H1,CONFIRM,oos_ic,ridge_rv20,rv_next
V-MEASURE|DOGEUSDT|H1|CONFIRM|dmae_vs_uncond|ridge_rv20|rv_next,0.004526720276728045,15,0.004059740704667972,0.00499583376542576,0.004059740704667972,0.004258069907905987,0.004819390488712043,0.00499583376542576,true,true,15,0.004245201698203594,0.004155403041332465,0.004059740704667972,V-MEASURE,DOGEUSDT,H1,CONFIRM,dmae_vs_uncond,ridge_rv20,rv_next
V-MEASURE|DOGEUSDT|H1|CONFIRM|oos_ic|ridge_parkinson|target_abs_oo,0.3754206019658719,15,0.3273630505293994,0.41543346946407633,0.3273630505293994,0.3451369734384239,0.4040381609869882,0.41543346946407633,true,true,15,0.3438310038876033,0.3353831848692021,0.3273630505293994,V-MEASURE,DOGEUSDT,H1,CONFIRM,oos_ic,ridge_parkinson,target_abs_oo
V-MEASURE|DOGEUSDT|H1|CONFIRM|dmae_vs_uncond|ridge_parkinson|target_abs_oo,11.449007995397313,15,9.295493748626011,13.622809955572546,9.295493748626011,10.339397152435135,12.556055171712234,13.622809955572546,true,true,15,10.321338618693778,9.834047568705653,9.295493748626011,V-MEASURE,DOGEUSDT,H1,CONFIRM,dmae_vs_uncond,ridge_parkinson,target_abs_oo
V-MEASURE|DOGEUSDT|H1|CONFIRM|oos_ic|ridge_parkinson|rv_next,0.641562314331477,15,0.5780433743733338,0.6904479488378288,0.5780433743733338,0.6043580420259799,0.6750005476590762,0.6904479488378288,true,true,15,0.6024782655188624,0.5898570881663285,0.5780433743733338,V-MEASURE,DOGEUSDT,H1,CONFIRM,oos_ic,ridge_parkinson,rv_next
V-MEASURE|DOGEUSDT|H1|CONFIRM|dmae_vs_uncond|ridge_parkinson|rv_next,0.0016371410804144055,15,0.0012857127590142445,0.0019881921558102087,0.0012857127590142445,0.0014590043521064396,0.0018168169627662298,0.0019881921558102087,true,true,15,0.001448120648198943,0.0013675153097350069,0.0012857127590142445,V-MEASURE,DOGEUSDT,H1,CONFIRM,dmae_vs_uncond,ridge_parkinson,rv_next
V-MEASURE|DOGEUSDT|H1|CONFIRM|oos_ic|ridge_gk|target_abs_oo,0.37312310057595727,15,0.3243265547978429,0.4138254428817269,0.3243265547978429,0.3427211210857768,0.40177921034212766,0.4138254428817269,true,true,15,0.3410888556917395,0.33278218789408187,0.3243265547978429,V-MEASURE,DOGEUSDT,H1,CONFIRM,oos_ic,ridge_gk,target_abs_oo
V-MEASURE|DOGEUSDT|H1|CONFIRM|dmae_vs_uncond|ridge_gk|target_abs_oo,11.415595641732223,15,9.228063082388031,13.621178221270153,9.228063082388031,10.29040328871803,12.528183548428023,13.621178221270153,true,true,15,10.274781153275066,9.770906148006699,9.228063082388031,V-MEASURE,DOGEUSDT,H1,CONFIRM,dmae_vs_uncond,ridge_gk,target_abs_oo
V-MEASURE|DOGEUSDT|H1|CONFIRM|oos_ic|ridge_gk|rv_next,0.6376250424931282,15,0.5724050798120351,0.6876860767221652,0.5724050798120351,0.5991066661648556,0.6723687764532912,0.6876860767221652,true,true,15,0.5975242741995559,0.584428207493552,0.5724050798120351,V-MEASURE,DOGEUSDT,H1,CONFIRM,oos_ic,ridge_gk,rv_next
V-MEASURE|DOGEUSDT|H1|CONFIRM|dmae_vs_uncond|ridge_gk|rv_next,0.0016778652378595946,15,0.0013110939056603565,0.0020430947535002276,0.0013110939056603565,0.0014916352756821293,0.0018648478791405787,0.0020430947535002276,true,true,15,0.0014811972244526584,0.0013978790968457112,0.0013110939056603565,V-MEASURE,DOGEUSDT,H1,CONFIRM,dmae_vs_uncond,ridge_gk,rv_next
V-TAIL|DOGEUSDT|H1|CONFIRM|exceed_diff_p90||,0.06759456619633744,15,0.04211189647416625,0.09339461851181823,0.04211189647416625,0.04571035449386695,0.08956871358139731,0.09339461851181823,true,true,15,0.045076315944293455,0.04211189647416625,0.042666807545046634,V-TAIL,DOGEUSDT,H1,CONFIRM,exceed_diff_p90,"",""
V-TAIL|DOGEUSDT|H1|CONFIRM|exceed_diff_p95||,0.03886028553320658,15,0.02207218110492693,0.05706507236768949,0.02207218110492693,0.024377454930272456,0.054187948584524574,0.05706507236768949,true,true,15,0.023687432210032007,0.02207218110492693,0.02285136702171441,V-TAIL,DOGEUSDT,H1,CONFIRM,exceed_diff_p95,"",""
V-PERSIST|DOGEUSDT|H4|DESIGN|ic_lag1_rv20_vs_target||,0.29733591713554997,15,0.15785038221074005,0.39871621763669274,0.15785038221074005,0.22229928897195,0.3665830051725198,0.39871621763669274,true,true,15,0.2185879967369113,0.19579804206578505,0.15785038221074005,V-PERSIST,DOGEUSDT,H4,DESIGN,ic_lag1_rv20_vs_target,"",""
V-PERSIST|DOGEUSDT|H4|DESIGN|ic_rv20_vs_rv_next||,0.9731189491159971,15,0.9554134389695791,0.9830476313375015,0.9554134389695791,0.9631456388449707,0.9809156311641841,0.9830476313375015,true,true,15,0.9626970856802091,0.9598512353189493,0.9554134389695791,V-PERSIST,DOGEUSDT,H4,DESIGN,ic_rv20_vs_rv_next,"",""
